mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
7.113705062866211,0.6839339793063487,0.07812423706054687,0.017110889880458995,50,{'classifier__n_estimators': 50},0.8598277212216131,0.8582615505090054,0.8620689655172413,0.8573667711598746,0.8471786833855799,0.8569407383586627,0.00513531206106591,2,0.9449559255631733,0.9441723800195886,0.9426165295730513,0.9432040736388563,0.945162553858206,0.9440222925305752,0.0009838744266133926
13.577798891067506,0.3698121347416429,0.15625457763671874,0.01976140826408007,100,{'classifier__n_estimators': 100},0.8582615505090054,0.8598277212216131,0.8550156739811913,0.8636363636363636,0.8503134796238244,0.8574109577943995,0.004504031799488685,1,0.9449559255631733,0.9441723800195886,0.9426165295730513,0.9433999216607912,0.945554249902076,0.9441398013437361,0.001052194247129494
25.732795476913452,0.8098774091472586,0.2656294822692871,0.017117072116974913,200,{'classifier__n_estimators': 200},0.8582615505090054,0.8582615505090054,0.8581504702194357,0.8605015673981191,0.8479623824451411,0.8566275042161413,0.004421591135911464,3,0.9449559255631733,0.9441723800195886,0.9426165295730513,0.9433999216607912,0.945554249902076,0.9441398013437361,0.001052194247129494
